MID,DAY,SEX,AGE,GEN,PRE,ARE,JOB,MAR,CHI,q1t1,q2c1,q2c2,q2c3,q2c4,q3,q3t6,q4s1,q4s2,q4s3,q4s4,q4s5,q4s6,q4s7,q4s8,q4s9,q4s10,q4s11,q4s12,q4s13,q4s14,q4s15,q5
1009345148,6/8/2022 20:08,2,65,7,32,6,8,2,1,Unknown,0,1,1,0,2,/NA/,3,4,4,3,4,2,3,2,3,4,3,2,4,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009373890,6/8/2022 19:45,2,33,4,8,3,5,2,1,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009389869,6/8/2022 20:08,2,34,4,1,1,11,2,1,d healthcare,0,1,0,0,2,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009391137,6/8/2022 21:39,2,44,5,35,6,4,1,1,Unknown,0,1,0,0,4,/NA/,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009398094,6/8/2022 20:10,1,38,4,29,5,4,2,1,NA,0,1,0,0,6,No use,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009415411,6/8/2022 19:56,2,29,3,13,3,3,1,2,scale up,1,0,0,0,2,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009417117,6/8/2022 19:17,2,41,5,13,3,11,1,1,No use,0,1,0,0,5,/NA/,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009422817,6/8/2022 19:55,1,46,5,26,5,5,2,2,NA,0,1,0,0,6,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009431244,6/8/2022 19:29,2,33,4,27,5,11,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009460601,6/8/2022 19:17,1,32,4,23,4,4,2,2,Healthcare,1,0,0,0,4,/NA/,2,2,2,2,2,3,3,2,3,3,3,3,2,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009462557,6/8/2022 19:50,1,28,3,23,4,5,1,2,No use,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009464833,6/8/2022 21:04,2,38,4,11,3,8,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009466621,6/8/2022 19:27,2,18,2,19,4,10,1,2,Torima,0,1,0,0,6,To save money,5,2,2,2,2,3,3,3,2,2,3,3,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009471312,6/8/2022 20:22,1,66,7,14,3,11,2,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009477899,6/8/2022 19:47,2,25,3,13,3,3,2,1,apude,1,1,1,0,1,/NA/,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009480187,6/8/2022 19:28,1,22,3,13,3,10,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009488511,6/8/2022 21:24,1,76,7,28,5,11,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009510126,6/8/2022 19:39,1,36,4,40,8,9,1,2,Wa,0,1,0,0,1,/NA/,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009512296,6/8/2022 19:41,1,33,4,13,3,3,1,2,NA,1,0,0,0,3,/NA/,3,3,3,3,3,3,3,3,4,4,4,3,3,4,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009531290,6/8/2022 21:08,2,48,5,28,5,3,1,2,Sugisapo walk,0,1,0,0,3,/NA/,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009539994,6/8/2022 19:12,1,44,5,11,3,4,1,2,D healthcare,0,1,0,0,2,/NA/,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009557561,6/8/2022 19:28,2,34,4,1,1,9,2,1,NA,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009557607,6/8/2022 21:30,1,43,5,32,6,3,2,1,Noruku,1,0,0,0,1,/NA/,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009578265,6/8/2022 20:03,2,69,7,23,4,9,2,1,NA,1,0,0,0,6,No use,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009580361,6/8/2022 21:19,2,34,4,27,5,3,1,1,NA,1,0,0,0,6,NA,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009583801,6/8/2022 21:02,2,33,4,15,4,9,2,1,d healthcare,1,0,0,0,1,/NA/,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009588014,6/8/2022 19:01,2,32,4,23,4,5,1,2,Sugisapo WALK,1,0,0,0,4,/NA/,3,2,3,2,2,3,2,2,3,2,3,2,3,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009598867,6/8/2022 19:28,1,59,6,14,3,4,1,2,Healthcare,1,0,0,0,2,/NA/,4,4,3,4,3,2,3,2,2,2,2,2,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009598955,6/8/2022 21:16,1,30,4,44,8,5,2,2,Stepper,1,0,0,0,6,To award points,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009601992,6/8/2022 20:49,1,38,4,14,3,9,1,2,Torima,0,1,0,0,2,/NA/,4,1,3,3,3,3,3,2,3,3,2,4,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009605919,6/8/2022 19:14,2,30,4,14,3,3,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009609874,6/8/2022 21:42,1,28,3,14,3,9,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009616013,6/8/2022 19:36,2,29,3,38,7,5,1,2,NA,1,0,0,0,4,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009631054,6/8/2022 20:21,1,22,3,27,5,10,1,2,Sugisapo walk,1,0,0,0,4,/NA/,3,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009637577,6/8/2022 21:05,2,55,6,8,3,9,2,2,NA,0,1,0,0,6,NA,4,4,3,3,3,4,4,3,4,4,4,4,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009644492,6/8/2022 19:39,1,34,4,39,7,7,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009675394,6/8/2022 19:21,2,53,6,23,4,9,2,1,Torima,1,0,0,0,2,/NA/,4,1,2,2,2,2,2,2,3,2,2,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009679105,6/8/2022 20:35,2,18,2,24,5,10,1,2,NA,0,1,0,0,6,No use,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009686556,6/8/2022 19:40,2,59,6,11,3,4,1,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009689784,6/8/2022 19:21,2,25,3,13,3,8,2,2,Torima,1,0,0,0,2,/NA/,3,2,3,4,3,2,3,2,4,4,3,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009694881,6/8/2022 19:02,1,28,3,17,4,7,1,2,Finc,1,0,0,0,2,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009698152,6/8/2022 19:07,1,32,4,13,3,4,1,1,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009704985,6/8/2022 21:32,1,27,3,14,3,4,1,2,NA,1,0,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009709500,6/8/2022 20:41,2,21,3,28,5,10,1,2,NA,1,0,0,0,4,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009711588,6/8/2022 21:11,1,30,4,21,4,3,2,1,Googlefit,0,1,0,0,2,/NA/,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009734628,6/8/2022 19:26,1,61,7,13,3,1,2,1,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009755704,6/8/2022 20:58,1,41,5,46,8,1,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009780019,6/8/2022 22:17,2,42,5,26,5,8,2,1,Unknown,1,0,0,0,6,Question is not clear,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009792225,6/8/2022 19:06,1,29,3,27,5,4,2,1,NA,0,1,1,0,5,/NA/,1,3,3,2,3,2,4,3,2,2,3,2,3,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009801819,6/8/2022 22:11,2,59,6,27,5,9,2,1,asmile,1,0,0,0,2,/NA/,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009803452,6/8/2022 19:09,1,51,6,25,5,11,1,2,asken,0,1,0,0,2,/NA/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009808203,6/8/2022 20:35,2,30,4,1,1,8,2,2,Unknown,0,1,0,0,6,Unknown,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009838737,6/8/2022 21:27,2,37,4,11,3,9,1,2,Ka,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009841613,6/8/2022 19:26,1,41,5,23,4,5,2,1,Nau,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009842069,6/8/2022 19:03,1,55,6,13,3,4,2,2,Google Fit,0,1,0,0,3,/NA/,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009845493,6/8/2022 20:28,1,40,5,35,6,5,2,1,Torima,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009848326,6/8/2022 19:22,2,35,4,40,8,8,2,1,NA,1,0,0,0,6,NA,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009852645,6/8/2022 19:11,2,22,3,23,4,4,2,1,Torima,0,1,0,0,3,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009859368,6/8/2022 19:14,2,45,5,23,4,11,1,2,Torima,1,0,0,0,6,To award points,5,2,2,2,2,2,3,2,3,3,2,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009873416,6/8/2022 19:41,2,47,5,23,4,3,1,2,Sugisapo,1,0,0,0,3,/NA/,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009877543,6/8/2022 21:05,1,72,7,15,4,11,1,1,NA,0,1,0,0,3,/NA/,2,4,3,2,2,3,3,3,3,3,3,4,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009883054,6/8/2022 19:49,2,26,3,34,6,5,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009890044,6/8/2022 19:02,2,29,3,1,1,8,2,1,Lalune,1,0,0,0,4,/NA/,2,4,2,2,2,2,2,2,2,3,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009908386,6/8/2022 20:53,1,21,3,13,3,5,1,2,NA,0,1,0,0,2,/NA/,4,2,3,3,3,4,4,3,3,3,3,3,3,3,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009914513,6/8/2022 19:28,1,22,3,24,5,11,1,2,pokean,1,0,0,0,6,To save money,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009923805,6/8/2022 19:12,1,55,6,40,8,5,1,1,NA,1,0,0,0,1,/NA/,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009934710,6/8/2022 19:01,1,60,7,12,3,3,2,1,d healthcare,0,1,0,0,2,/NA/,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009939139,6/8/2022 21:34,1,22,3,23,4,4,1,2,Torima,1,0,0,0,6,To award points,4,2,3,3,3,4,4,4,4,4,4,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009940393,6/8/2022 20:51,2,32,4,8,3,8,2,1,Unknown,1,0,0,0,6,No use,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009945515,6/8/2022 20:03,2,20,3,12,3,9,1,2,NA,1,0,0,0,6,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009947402,6/8/2022 20:50,2,23,3,47,8,9,1,2,No use,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009949246,6/8/2022 20:31,2,27,3,27,5,5,1,2,Healthcare,1,0,0,0,6,To know,3,3,2,2,2,3,3,2,3,3,3,3,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009954402,6/8/2022 20:42,1,53,6,14,3,4,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009961532,6/8/2022 19:16,1,50,6,33,6,3,2,1,Torima,1,0,0,0,4,/NA/,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009970515,6/8/2022 19:11,1,20,3,14,3,10,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009975284,6/8/2022 20:15,1,55,6,10,3,4,2,2,Hosukei,1,0,0,0,2,/NA/,3,2,2,2,2,2,3,2,3,3,2,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009976892,6/8/2022 20:46,2,46,5,23,4,5,1,1,Sugisapo walk,1,0,0,0,3,/NA/,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009982181,6/8/2022 19:15,2,39,4,33,6,8,2,1,d healthcare,1,0,0,0,2,/NA/,3,2,2,2,1,2,1,1,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009984466,6/8/2022 20:07,2,40,5,7,2,5,1,2,maroti,1,0,0,0,3,/NA/,4,3,2,2,2,3,3,3,3,3,2,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009985410,6/8/2022 19:09,2,30,4,33,6,11,1,2,NA,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009987833,6/8/2022 21:20,2,32,4,4,2,7,1,2,Googlefit,0,1,0,0,3,/NA/,3,5,3,3,3,3,3,3,2,3,2,3,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009995068,6/8/2022 21:59,1,24,3,8,3,9,1,2,Healthcare,1,0,0,0,1,/NA/,4,2,3,2,3,3,3,2,3,3,2,2,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009997329,6/8/2022 20:03,1,39,4,10,3,11,1,2,No use,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010000932,6/8/2022 19:13,2,46,5,14,3,8,1,1,Torima,1,0,0,0,6,/NA/,3,3,2,3,3,3,3,3,3,3,2,1,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010009529,6/8/2022 19:20,1,47,5,14,3,3,2,1,NA,1,0,0,0,4,/NA/,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010014453,6/8/2022 21:12,2,43,5,9,3,11,1,2,Unknown,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010014764,6/8/2022 19:58,2,62,7,39,7,8,2,1,NA,1,0,0,0,6,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010016943,6/8/2022 21:03,1,52,6,27,5,5,1,2,NA,1,0,0,0,5,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010019522,6/8/2022 19:08,1,53,6,11,3,5,1,1,NA,1,0,0,0,4,/NA/,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010022780,6/8/2022 19:31,2,42,5,23,4,9,1,2,NA,1,0,0,0,4,/NA/,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010023281,6/8/2022 19:20,2,48,5,3,2,3,2,1,FiNC,1,0,0,0,2,/NA/,3,3,3,2,2,2,2,2,2,2,2,3,2,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010036028,6/8/2022 19:13,1,47,5,42,8,4,2,1,Torima,0,1,0,0,3,/NA/,4,2,3,2,2,2,2,3,3,2,1,3,3,2,2,3
